Age (bin),Age,Answer,Negative Count,Category,Email Address,End Date,External Data Reference,Finished,Gender,IP Address,Location Accuracy,Location Latitude,Location Longitude,Name,Number of Records,QuestionID,Score,Question Text,Question ID,ResponseID (demographics),Response ID,Response Set,Start Date,Status,Type of Customer
60,69,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_erpl8iSqyRhVFMF,R_erpl8iSqyRhVFMF,Default Response Set,8/7/17 13:20,2,Frequent
20,31,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_3vDnY8qkeOfcUol,R_3vDnY8qkeOfcUol,Default Response Set,8/7/17 13:20,2,Frequent
40,49,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_514eaG3hgU8IcnP,R_514eaG3hgU8IcnP,Default Response Set,8/7/17 13:20,2,Frequent
20,37,Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,3,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_cD37gxsj2mObhu5,R_cD37gxsj2mObhu5,Default Response Set,8/7/17 13:20,2,Frequent
20,31,Highly Dissatisfied,1,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,1,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_3vDnY8qkeOfcUol,R_3vDnY8qkeOfcUol,Default Response Set,8/7/17 13:20,2,Frequent
40,49,Dissatisfied,1,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,2,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_514eaG3hgU8IcnP,R_514eaG3hgU8IcnP,Default Response Set,8/7/17 13:20,2,Frequent
20,37,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_cD37gxsj2mObhu5,R_cD37gxsj2mObhu5,Default Response Set,8/7/17 13:20,2,Frequent
20,31,Satisfied,0,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,3,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_3vDnY8qkeOfcUol,R_3vDnY8qkeOfcUol,Default Response Set,8/7/17 13:20,2,Frequent
40,49,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_514eaG3hgU8IcnP,R_514eaG3hgU8IcnP,Default Response Set,8/7/17 13:20,2,Frequent
20,37,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_cD37gxsj2mObhu5,R_cD37gxsj2mObhu5,Default Response Set,8/7/17 13:20,2,Frequent
20,31,Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,3,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_3vDnY8qkeOfcUol,R_3vDnY8qkeOfcUol,Default Response Set,8/7/17 13:20,2,Frequent
40,49,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_514eaG3hgU8IcnP,R_514eaG3hgU8IcnP,Default Response Set,8/7/17 13:20,2,Frequent
20,37,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_cD37gxsj2mObhu5,R_cD37gxsj2mObhu5,Default Response Set,8/7/17 13:20,2,Frequent
20,31,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_3vDnY8qkeOfcUol,R_3vDnY8qkeOfcUol,Default Response Set,8/7/17 13:20,2,Frequent
40,49,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_514eaG3hgU8IcnP,R_514eaG3hgU8IcnP,Default Response Set,8/7/17 13:20,2,Frequent
20,37,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_cD37gxsj2mObhu5,R_cD37gxsj2mObhu5,Default Response Set,8/7/17 13:20,2,Frequent
20,31,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_3vDnY8qkeOfcUol,R_3vDnY8qkeOfcUol,Default Response Set,8/7/17 13:20,2,Frequent
40,49,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_514eaG3hgU8IcnP,R_514eaG3hgU8IcnP,Default Response Set,8/7/17 13:20,2,Frequent
20,37,Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,2,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_cD37gxsj2mObhu5,R_cD37gxsj2mObhu5,Default Response Set,8/7/17 13:20,2,Frequent
20,26,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_2oAITnAkX0qPkPz,R_2oAITnAkX0qPkPz,Default Response Set,8/7/17 13:20,2,One-off
40,41,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_8kPeON2csjcJeTj,R_8kPeON2csjcJeTj,Default Response Set,8/7/17 13:20,2,One-off
20,26,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_2oAITnAkX0qPkPz,R_2oAITnAkX0qPkPz,Default Response Set,8/7/17 13:20,2,One-off
40,41,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_8kPeON2csjcJeTj,R_8kPeON2csjcJeTj,Default Response Set,8/7/17 13:20,2,One-off
20,26,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_2oAITnAkX0qPkPz,R_2oAITnAkX0qPkPz,Default Response Set,8/7/17 13:20,2,One-off
40,41,Highly Satisfied,0,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,4,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_8kPeON2csjcJeTj,R_8kPeON2csjcJeTj,Default Response Set,8/7/17 13:20,2,One-off
20,26,Highly Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,1,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_2oAITnAkX0qPkPz,R_2oAITnAkX0qPkPz,Default Response Set,8/7/17 13:20,2,One-off
40,41,Highly Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,1,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_8kPeON2csjcJeTj,R_8kPeON2csjcJeTj,Default Response Set,8/7/17 13:20,2,One-off
20,26,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_2oAITnAkX0qPkPz,R_2oAITnAkX0qPkPz,Default Response Set,8/7/17 13:20,2,One-off
40,41,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_8kPeON2csjcJeTj,R_8kPeON2csjcJeTj,Default Response Set,8/7/17 13:20,2,One-off
20,26,Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,3,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_2oAITnAkX0qPkPz,R_2oAITnAkX0qPkPz,Default Response Set,8/7/17 13:20,2,One-off
40,41,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_8kPeON2csjcJeTj,R_8kPeON2csjcJeTj,Default Response Set,8/7/17 13:20,2,One-off
40,49,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_54P3ydiHrnaKXtj,R_54P3ydiHrnaKXtj,Default Response Set,8/7/17 13:20,2,Casual
60,74,Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,2,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_8hKWDfrPY5MWEZv,R_8hKWDfrPY5MWEZv,Default Response Set,8/7/17 13:20,2,Casual
40,49,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_54P3ydiHrnaKXtj,R_54P3ydiHrnaKXtj,Default Response Set,8/7/17 13:20,2,Casual
60,74,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_8hKWDfrPY5MWEZv,R_8hKWDfrPY5MWEZv,Default Response Set,8/7/17 13:20,2,Casual
40,49,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_54P3ydiHrnaKXtj,R_54P3ydiHrnaKXtj,Default Response Set,8/7/17 13:20,2,Casual
60,74,Highly Satisfied,0,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,4,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_8hKWDfrPY5MWEZv,R_8hKWDfrPY5MWEZv,Default Response Set,8/7/17 13:20,2,Casual
40,49,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_54P3ydiHrnaKXtj,R_54P3ydiHrnaKXtj,Default Response Set,8/7/17 13:20,2,Casual
60,74,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_8hKWDfrPY5MWEZv,R_8hKWDfrPY5MWEZv,Default Response Set,8/7/17 13:20,2,Casual
40,49,Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_54P3ydiHrnaKXtj,R_54P3ydiHrnaKXtj,Default Response Set,8/7/17 13:20,2,Casual
60,74,Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_8hKWDfrPY5MWEZv,R_8hKWDfrPY5MWEZv,Default Response Set,8/7/17 13:20,2,Casual
40,49,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_54P3ydiHrnaKXtj,R_54P3ydiHrnaKXtj,Default Response Set,8/7/17 13:20,2,Casual
60,74,Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,3,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_8hKWDfrPY5MWEZv,R_8hKWDfrPY5MWEZv,Default Response Set,8/7/17 13:20,2,Casual
40,55,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_4MjvxxRusCXsmln,R_4MjvxxRusCXsmln,Default Response Set,8/7/17 13:20,2,Frequent
20,36,Highly Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,1,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_5bUFyAeMQWKvR8F,R_5bUFyAeMQWKvR8F,Default Response Set,8/7/17 13:20,2,Frequent
40,55,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_4MjvxxRusCXsmln,R_4MjvxxRusCXsmln,Default Response Set,8/7/17 13:20,2,Frequent
20,36,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_5bUFyAeMQWKvR8F,R_5bUFyAeMQWKvR8F,Default Response Set,8/7/17 13:20,2,Frequent
40,55,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_4MjvxxRusCXsmln,R_4MjvxxRusCXsmln,Default Response Set,8/7/17 13:20,2,Frequent
20,36,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_5bUFyAeMQWKvR8F,R_5bUFyAeMQWKvR8F,Default Response Set,8/7/17 13:20,2,Frequent
40,55,Highly Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,1,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_4MjvxxRusCXsmln,R_4MjvxxRusCXsmln,Default Response Set,8/7/17 13:20,2,Frequent
20,36,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_5bUFyAeMQWKvR8F,R_5bUFyAeMQWKvR8F,Default Response Set,8/7/17 13:20,2,Frequent
40,55,Satisfied,0,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,3,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_4MjvxxRusCXsmln,R_4MjvxxRusCXsmln,Default Response Set,8/7/17 13:20,2,Frequent
20,36,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_5bUFyAeMQWKvR8F,R_5bUFyAeMQWKvR8F,Default Response Set,8/7/17 13:20,2,Frequent
40,55,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_4MjvxxRusCXsmln,R_4MjvxxRusCXsmln,Default Response Set,8/7/17 13:20,2,Frequent
20,36,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_5bUFyAeMQWKvR8F,R_5bUFyAeMQWKvR8F,Default Response Set,8/7/17 13:20,2,Frequent
60,65,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_cYXJ8ZmX9eu0Zfv,R_cYXJ8ZmX9eu0Zfv,Default Response Set,8/7/17 13:20,2,One-off
60,72,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_eDwdLwKQIFHDPH7,R_eDwdLwKQIFHDPH7,Default Response Set,8/7/17 13:20,2,One-off
60,65,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_cYXJ8ZmX9eu0Zfv,R_cYXJ8ZmX9eu0Zfv,Default Response Set,8/7/17 13:20,2,One-off
60,72,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_eDwdLwKQIFHDPH7,R_eDwdLwKQIFHDPH7,Default Response Set,8/7/17 13:20,2,One-off
60,65,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_cYXJ8ZmX9eu0Zfv,R_cYXJ8ZmX9eu0Zfv,Default Response Set,8/7/17 13:20,2,One-off
60,72,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_eDwdLwKQIFHDPH7,R_eDwdLwKQIFHDPH7,Default Response Set,8/7/17 13:20,2,One-off
60,65,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_cYXJ8ZmX9eu0Zfv,R_cYXJ8ZmX9eu0Zfv,Default Response Set,8/7/17 13:20,2,One-off
60,72,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_eDwdLwKQIFHDPH7,R_eDwdLwKQIFHDPH7,Default Response Set,8/7/17 13:20,2,One-off
60,65,Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_cYXJ8ZmX9eu0Zfv,R_cYXJ8ZmX9eu0Zfv,Default Response Set,8/7/17 13:20,2,One-off
60,72,Highly Satisfied,0,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,4,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_eDwdLwKQIFHDPH7,R_eDwdLwKQIFHDPH7,Default Response Set,8/7/17 13:20,2,One-off
60,65,Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,3,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_cYXJ8ZmX9eu0Zfv,R_cYXJ8ZmX9eu0Zfv,Default Response Set,8/7/17 13:20,2,One-off
60,72,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_eDwdLwKQIFHDPH7,R_eDwdLwKQIFHDPH7,Default Response Set,8/7/17 13:20,2,One-off
40,46,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_2nQAXR2882LHWT3,R_2nQAXR2882LHWT3,Default Response Set,8/7/17 13:20,2,Frequent
20,22,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_9Ad9MPf0o6rhIDb,R_9Ad9MPf0o6rhIDb,Default Response Set,8/7/17 13:20,2,Frequent
40,56,Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,3,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_cvjyejwnP5k0ia1,R_cvjyejwnP5k0ia1,Default Response Set,8/7/17 13:20,2,Frequent
60,67,Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,3,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_efKtmjQbeHGiA5v,R_efKtmjQbeHGiA5v,Default Response Set,8/7/17 13:20,2,Frequent
40,46,Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,3,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_2nQAXR2882LHWT3,R_2nQAXR2882LHWT3,Default Response Set,8/7/17 13:20,2,Frequent
20,22,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_9Ad9MPf0o6rhIDb,R_9Ad9MPf0o6rhIDb,Default Response Set,8/7/17 13:20,2,Frequent
40,56,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_cvjyejwnP5k0ia1,R_cvjyejwnP5k0ia1,Default Response Set,8/7/17 13:20,2,Frequent
